val_Gender_acc,val_SER_acc,train_acc_GENDER,train_acc_SER,train_loss,val_loss,ua_train,ua_eval
0.5111263736263736,0.31421703296703296,0.5087628865979381,0.3115979381443299,4.82754,4.8256,0.257847460129897,0.257847460129897
0.5125,0.3150412087912088,0.5160652920962199,0.3145189003436426,4.8084245,4.8129992,0.25848063854267367,0.25848063854267367
0.5156593406593407,0.31270604395604396,0.5243986254295533,0.313659793814433,4.7995195,4.7987328,0.2595524481884013,0.2595524481884013
0.5165521978021979,0.31318681318681324,0.5256872852233678,0.31752577319587627,4.789528,4.813193,0.262975353563205,0.262975353563205
0.5170329670329671,0.315934065934066,0.5250859106529209,0.31391752577319587,4.7834997,4.786683,0.26038531123143405,0.26038531123143405
0.5157967032967032,0.3217032967032968,0.5269759450171821,0.3161512027491409,4.779633,4.777331,0.26367866706287474,0.26367866706287474
0.5133241758241758,0.3141483516483517,0.529810996563574,0.31280068728522337,4.761978,4.7714376,0.2637378640015697,0.2637378640015697
0.5147664835164835,0.3198489010989011,0.5057560137457046,0.313573883161512,4.7862744,4.805486,0.26279203153701586,0.26279203153701586
0.5156593406593407,0.3154532967032967,0.5305841924398624,0.32070446735395186,4.75433,4.7848473,0.26654244529663285,0.26654244529663285
0.5168956043956043,0.3194368131868132,0.5191580756013746,0.3198453608247423,4.7528167,4.7829766,0.26492497450716657,0.26492497450716657
0.5254807692307691,0.29574175824175825,0.5353092783505156,0.32164948453608244,4.81494,4.7711434,0.27299929786742216,0.27299929786742216
0.7368131868131866,0.37809065934065933,0.6716494845360824,0.3244845360824742,4.4918337,4.175841,0.29121556259741394,0.29121556259741394
0.7801510989010989,0.3696428571428572,0.7530927835051546,0.3601374570446735,4.0295434,3.9083114,0.3310408706630256,0.3310408706630256
0.8712912087912087,0.35171703296703294,0.7999140893470791,0.36280068728522336,3.545168,3.1174233,0.34119245872830006,0.34119245872830006
0.8631868131868131,0.4013049450549451,0.8762027491408934,0.36890034364261176,2.782583,2.6801772,0.33831094789536736,0.33831094789536736
0.8538461538461537,0.3591346153846154,0.8756013745704467,0.3629725085910652,2.595973,2.6395307,0.3334047498772369,0.3334047498772369
0.9075549450549448,0.38921703296703297,0.9103951890034363,0.37568728522336775,2.366698,2.445236,0.34553570284746987,0.34553570284746987
0.8936813186813186,0.4073489010989011,0.9216494845360825,0.3775773195876288,2.2908978,2.4193575,0.3599773276488086,0.3599773276488086
0.9142170329670328,0.3959478021978022,0.9264604810996563,0.3768900343642612,2.2215824,2.2576814,0.3561093028197597,0.3561093028197597
0.9293956043956044,0.41820054945054946,0.9271477663230241,0.36658075601374573,2.2037263,2.1758962,0.34628929895998367,0.34628929895998367
0.9329670329670331,0.3124313186813187,0.9306701030927835,0.3597938144329897,2.2233257,2.3391023,0.35536666395791655,0.35536666395791655
0.9401098901098901,0.38502747252747244,0.9356529209621994,0.3742268041237113,2.1115184,2.112423,0.34939052178569646,0.34939052178569646
0.9293956043956043,0.41689560439560447,0.9441580756013745,0.40017182130584195,2.0518596,2.1419835,0.37612931397984006,0.37612931397984006
