train_acc,train_loss,val_acc,val_loss
0.313573883161512,1.3637042,0.2912087912087912,1.3689183
0.3134020618556701,1.3598579,0.3178571428571429,1.3589202
0.3133161512027491,1.3603048,0.31366758241758247,1.362234
0.309020618556701,1.3607793,0.3195054945054946,1.36066
0.31597938144329896,1.354496,0.31806318681318674,1.35653
0.30919243986254297,1.3581129,0.3188873626373626,1.3603747
0.3160652920962199,1.3592225,0.31675824175824185,1.3588892
0.3180412371134021,1.3585345,0.3171703296703296,1.3553106
0.31812714776632306,1.3564651,0.31717032967032965,1.3599043
0.31881443298969075,1.3554024,0.31902472527472536,1.3593798
0.31554982817869415,1.3546195,0.315934065934066,1.361412
0.31821305841924397,1.3502481,0.3150412087912088,1.3630913
0.31769759450171825,1.3558753,0.29945054945054944,1.3586944
0.3109106529209622,1.3553956,0.32342032967032963,1.3527881
0.32182130584192437,1.3521763,0.3217032967032967,1.3583508
0.32396907216494847,1.3495154,0.3217719780219781,1.3523878
0.3142611683848797,1.3525115,0.3181318681318682,1.3639424
0.3201030927835052,1.3509732,0.31490384615384615,1.3573953
0.3206185567010309,1.3536034,0.3235576923076923,1.3557589
0.3125429553264604,1.3534954,0.325,1.3557583
0.32139175257731956,1.3495021,0.32445054945054946,1.3528521
0.3219072164948454,1.3508084,0.31820054945054943,1.367997
0.3236254295532646,1.3491434,0.3197115384615385,1.3686334
0.31872852233676974,1.3467841,0.2985576923076923,1.3571726
0.31847079037800685,1.3486456,0.3193681318681319,1.3578346
0.3236254295532646,1.3453407,0.3228708791208791,1.3562914
0.3239690721649484,1.3477024,0.31765109890109894,1.3606708
0.3199312714776632,1.3490238,0.32967032967032966,1.2902001
0.3268900343642612,1.3555027,0.31504120879120884,1.389741
0.2998281786941581,1.3749007,0.320467032967033,1.3613651
0.3095360824742268,1.3606569,0.2916895604395604,1.3803765
0.31666666666666665,1.3648918,0.29581043956043956,1.3697469
0.30481099656357385,1.3639003,0.31765109890109894,1.3595682
0.3189003436426117,1.3581266,0.3008241758241758,1.3664587
0.31761168384879723,1.3604821,0.29842032967032966,1.3660072
0.31924398625429556,1.3571748,0.32671703296703297,1.3557049
0.29828178694158075,1.3589281,0.3171703296703297,1.3646375
0.3142611683848797,1.3549646,0.29931318681318675,1.3636264
0.3097938144329897,1.3575287,0.3019917582417582,1.3699065
0.3176975945017182,1.3547367,0.3190247252747253,1.3601799
0.3065292096219931,1.3510816,0.32142857142857145,1.3575518
0.315893470790378,1.353811,0.295673076923077,1.3622409
0.31082474226804124,1.3541719,0.2966346153846154,1.3609705
0.30369415807560135,1.3592627,0.2887362637362637,1.3625517
0.3152920962199313,1.357613,0.2962912087912088,1.3575674
0.31486254295532645,1.3560057,0.2988324175824176,1.3568532
0.3150343642611684,1.3532917,0.3177884615384615,1.3640383
0.3057560137457045,1.351824,0.3199175824175824,1.3673853
0.3262027491408935,1.351624,0.29478021978021973,1.364901
0.30773195876288656,1.354975,0.3221153846153846,1.3560343
0.3083333333333333,1.353962,0.3010989010989011,1.3587075
0.31950171821305845,1.3521292,0.3239010989010989,1.3547022
0.3102233676975945,1.3515742,0.31586538461538455,1.3648957
0.31924398625429556,1.3499942,0.31771978021978026,1.356846
0.3188144329896907,1.3534777,0.3209478021978022,1.3534806
0.3110824742268041,1.3543555,0.3030906593406594,1.358101
0.3103092783505154,1.3538718,0.2988324175824176,1.3604062
0.3211340206185567,1.3477322,0.3208104395604396,1.361685
0.3127147766323024,1.3543453,0.3195054945054944,1.3583435
0.3254295532646048,1.3469194,0.31730769230769235,1.3668048
0.3124570446735395,1.3541007,0.3190247252747253,1.3633432
0.31821305841924397,1.352634,0.3190247252747253,1.3659481
0.3207903780068728,1.3527999,0.29842032967032966,1.3556365
0.3151202749140893,1.3532449,0.30027472527472526,1.3629911
0.31030927835051547,1.3538785,0.32390109890109897,1.3562983
0.32585910652920963,1.34676,0.3213598901098901,1.3661537
0.3124570446735395,1.3533782,0.32390109890109897,1.3610035
0.31460481099656357,1.3497481,0.32252747252747255,1.3588172
0.31460481099656357,1.3538542,0.32678571428571435,1.3534958
0.3243127147766323,1.3492692,0.32211538461538464,1.3530885
0.315807560137457,1.3519783,0.3189560439560439,1.357194
0.3166666666666667,1.3502285,0.32218406593406596,1.3556403
0.3105670103092784,1.3500439,0.32534340659340666,1.35799
0.3151202749140894,1.3503162,0.3208791208791208,1.3514605
0.31941580756013743,1.3519413,0.3261675824175825,1.3479205
0.311254295532646,1.3504181,0.3180631868131868,1.3647592
0.32396907216494847,1.3524185,0.3008241758241758,1.3597051
0.3213058419243986,1.3512554,0.32177197802197804,1.3559015
0.3170103092783505,1.350894,0.32493131868131864,1.3646396
0.31829896907216493,1.3511645,0.3252747252747253,1.350995
0.2951890034364261,1.3524888,0.3261675824175825,1.3548534
0.3164948453608247,1.3467401,0.32671703296703297,1.3482716
0.3097938144329897,1.3513215,0.2997939560439561,1.3675972
0.3206185567010309,1.34524,0.31991758241758245,1.3567635
0.3313573883161512,1.3460609,0.2963598901098901,1.3648931
0.30609965635738834,1.3491414,0.32438186813186815,1.3626913
0.3109965635738832,1.3493298,0.3261675824175824,1.3516953
0.32319587628865976,1.3504102,0.2967032967032967,1.3571012
0.31915807560137455,1.3472643,0.32342032967032963,1.3649384
0.3261168384879725,1.3455338,0.32314560439560436,1.3639141
0.31554982817869415,1.3486967,0.3239697802197803,1.3568512
0.3211340206185567,1.3442101,0.29793956043956044,1.3662755
0.32164948453608244,1.3498963,0.3052197802197802,1.3523247
0.3308419243986255,1.34626,0.325,1.3520696
0.3194158075601375,1.3462764,0.32671703296703297,1.3621689
0.32491408934707905,1.3464212,0.32843406593406593,1.3513871
0.31219931271477663,1.3505663,0.3212225274725275,1.3606299
0.3229381443298969,1.3487176,0.304739010989011,1.3543022
0.3127147766323024,1.3527231,0.3252060439560439,1.3568441
0.3201030927835052,1.3532218,0.32362637362637364,1.3559783
0.3187285223367698,1.3531171,0.3002060439560439,1.353524
0.31082474226804124,1.3465546,0.3230082417582418,1.3602848
0.3237113402061856,1.349191,0.2962912087912088,1.3585988
0.32121993127147774,1.3480742,0.3209478021978022,1.3634303
0.3170962199312715,1.3494008,0.32403846153846155,1.357598
0.3192439862542955,1.344476,0.3012362637362638,1.3643194
0.31658075601374575,1.3498299,0.30343406593406597,1.3540319
0.3161512027491409,1.3462625,0.3266483516483517,1.3622934
0.31778350515463916,1.34732,0.318956043956044,1.3606554
0.31829896907216493,1.3497055,0.31943681318681316,1.3618113
0.3207044673539519,1.3444859,0.32699175824175825,1.3491575
0.32001718213058417,1.3507528,0.29347527472527474,1.3645554
0.3238831615120275,1.344541,0.3243818681318681,1.3492537
