val_Gender_acc,val_SER_acc,train_acc_GENDER,train_acc_SER,train_loss,val_loss,ua_train,ua_eval
0.5088598901098902,0.3169642857142857,0.5201030927835052,0.313659793814433,1.3649911,1.3636936,0.26108175001727035,0.26108175001727035
0.5074862637362638,0.31943681318681316,0.5211340206185567,0.31305841924398625,1.3544064,1.3563422,0.2621177179916968,0.2621177179916968
0.510782967032967,0.31559065934065933,0.5192439862542956,0.30833333333333335,1.3496132,1.3626223,0.25736821503896823,0.25736821503896823
0.5095467032967033,0.3218406593406593,0.5211340206185566,0.31786941580756006,1.3468282,1.3568681,0.26638288382686004,0.26638288382686004
0.5093406593406593,0.2962912087912088,0.520618556701031,0.3242268041237113,1.3442097,1.3637142,0.2690052980334702,0.2690052980334702
0.5180631868131866,0.317239010989011,0.5222508591065292,0.3152920962199313,1.3448502,1.3640325,0.2664452477169506,0.2664452477169506
0.5120879120879122,0.32129120879120876,0.5230240549828178,0.3238831615120275,1.3408867,1.3566138,0.27196885909086244,0.27196885909086244
0.5046016483516482,0.31682692307692306,0.5195017182130585,0.32697594501718213,1.3374788,1.3792467,0.2715998427037344,0.2715998427037344
0.507142857142857,0.31497252747252746,0.520618556701031,0.3264604810996563,1.3418435,1.3683895,0.2716983107102429,0.2716983107102429
0.5100274725274726,0.3168956043956044,0.5199312714776632,0.31847079037800685,1.339789,1.3787144,0.2674669875372649,0.2674669875372649
0.5071428571428571,0.3153846153846153,0.5187285223367697,0.3280068728522336,1.3394067,1.3686665,0.27189893284164085,0.27189893284164085
0.5088598901098901,0.32032967032967036,0.5200171821305841,0.3219072164948453,1.3376637,1.3627065,0.2710023261311205,0.2710023261311205
0.5074862637362638,0.31730769230769224,0.5189003436426116,0.32774914089347085,1.3346004,1.3733715,0.27245073501189837,0.27245073501189837
0.5098901098901099,0.3212912087912088,0.520446735395189,0.31915807560137455,1.3386269,1.3559504,0.2664058252468991,0.2664058252468991
0.5081730769230769,0.3175824175824175,0.5176116838487973,0.3274914089347079,1.3375384,1.3570422,0.2722035333403403,0.2722035333403403
0.5070054945054945,0.3185439560439561,0.5204467353951889,0.32285223367697596,1.3342922,1.3653163,0.27039524765321743,0.27039524765321743
0.5070054945054945,0.315315934065934,0.520360824742268,0.3217353951890034,1.3348678,1.3724047,0.26904897298617064,0.26904897298617064
0.5081043956043956,0.32177197802197804,0.5199312714776633,0.3281786941580756,1.3365507,1.3549832,0.27751748087804473,0.27751748087804473
0.5103021978021978,0.3153846153846153,0.5214776632302405,0.3270618556701031,1.3342428,1.3667271,0.27430751729313235,0.27430751729313235
0.5894230769230769,0.3021978021978022,0.5278350515463918,0.33393470790378005,1.3409364,1.3393459,0.2855129934097554,0.2855129934097554
0.6466346153846155,0.3258241758241759,0.586512027491409,0.34862542955326464,1.3156337,1.3247232,0.30346584986244385,0.30346584986244385
0.592032967032967,0.36098901098901104,0.6051546391752578,0.3548969072164948,1.2901866,1.3118237,0.30008805956943607,0.30008805956943607
0.5986263736263736,0.35563186813186815,0.5799828178694159,0.36503436426116836,1.2761537,1.3276404,0.3145578586068566,0.3145578586068566
0.6350274725274724,0.369162087912088,0.5988831615120275,0.3689003436426116,1.2786869,1.3231307,0.32595672746202126,0.32595672746202126
0.6247939560439562,0.36682692307692305,0.6054123711340207,0.365721649484536,1.2852831,1.316621,0.3137601695821666,0.3137601695821666
0.6256868131868132,0.3654532967032967,0.6095360824742267,0.3682989690721649,1.2859024,1.3085598,0.3089587093623407,0.3089587093623407
0.6300137362637362,0.3668269230769231,0.6082474226804123,0.3582474226804124,1.2894499,1.3137008,0.3130295010358719,0.3130295010358719
0.6381181318681319,0.3713598901098901,0.6194158075601374,0.36529209621993125,1.2859963,1.318682,0.30776445886270953,0.30776445886270953
0.6385989010989012,0.3741071428571429,0.620446735395189,0.35987972508591065,1.2902374,1.3213131,0.30672967648426985,0.30672967648426985
0.6345467032967033,0.3521291208791209,0.6129725085910653,0.37663230240549816,1.2845492,1.3146282,0.32014928905367,0.32014928905367
