val_Gender_acc,val_SER_acc,train_acc_GENDER,train_acc_SER,train_loss,val_loss,ua_train,ua_eval
0.5120879120879122,0.3190934065934066,0.5207044673539519,0.30747422680412373,1.3618186,1.3582058,0.25719220493843303,0.25719220493843303
0.509271978021978,0.29793956043956044,0.5219072164948453,0.32156357388316154,1.3519487,1.3572371,0.2669214123796312,0.2669214123796312
0.515728021978022,0.3203983516483517,0.5226804123711339,0.31692439862542954,1.3491924,1.3577732,0.26592133956218,0.26592133956218
0.5125686813186813,0.3199862637362637,0.5216494845360825,0.31984536082474224,1.3459629,1.355294,0.2661567514893223,0.2661567514893223
0.5093406593406594,0.3163461538461539,0.5217353951890035,0.31649484536082473,1.3459307,1.360801,0.26519488025101107,0.26519488025101107
0.5084478021978022,0.3180631868131868,0.5197594501718212,0.3266323024054983,1.3416363,1.3676363,0.27204008822675074,0.27204008822675074
0.5125686813186813,0.3199862637362637,0.5231958762886597,0.32250859106529206,1.3409827,1.353345,0.26934909562551784,0.26934909562551784
0.5111950549450549,0.3198489010989011,0.5212199312714776,0.32018900343642615,1.3420706,1.3597697,0.26824412746900483,0.26824412746900483
0.5116071428571428,0.3203983516483516,0.5225085910652921,0.3171821305841924,1.3398579,1.3622463,0.26585955791657556,0.26585955791657556
0.5093406593406593,0.3190247252747253,0.5209621993127148,0.3307560137457045,1.3369029,1.3600515,0.27612720792443984,0.27612720792443984
0.5052884615384615,0.3208791208791209,0.5204467353951889,0.3281786941580756,1.3367975,1.355932,0.27330340947021686,0.27330340947021686
0.5085164835164835,0.31504120879120884,0.5172680412371133,0.3207044673539519,1.3362644,1.3718232,0.2687206079812955,0.2687206079812955
0.5105082417582417,0.3180631868131868,0.515721649484536,0.3299828178694158,1.335531,1.357188,0.27584104708491897,0.27584104708491897
0.5065934065934067,0.32135989010989013,0.5148625429553265,0.32061855670103095,1.3388052,1.3584718,0.27027460038347517,0.27027460038347517
0.5035027472527472,0.3145604395604395,0.5175257731958763,0.31941580756013743,1.334303,1.3739871,0.2700512007423678,0.2700512007423678
0.5031593406593406,0.29663461538461533,0.5162371134020619,0.31847079037800685,1.3365691,1.3650879,0.26554956258676354,0.26554956258676354
0.5115384615384616,0.3166208791208791,0.5184707903780068,0.32577319587628867,1.3337263,1.3591701,0.27258817469446134,0.27258817469446134
0.5102335164835166,0.31861263736263734,0.5174398625429554,0.32560137457044674,1.33527,1.359438,0.2705116219921099,0.2705116219921099
0.5495192307692308,0.3736263736263736,0.522680412371134,0.3477663230240549,1.3152918,1.3032864,0.29750037991189665,0.29750037991189665
0.5084478021978022,0.3807005494505495,0.5212199312714776,0.37817869415807565,1.2750022,1.284873,0.332046602558296,0.332046602558296
0.5035714285714287,0.37967032967032965,0.5167525773195877,0.3847938144329897,1.2679633,1.2791737,0.34768585673944885,0.34768585673944885
