train_acc,train_loss,val_acc,val_loss
0.3149484536082474,1.3637463,0.2944368131868132,1.3667616
0.313573883161512,1.3587843,0.3118818681318682,1.3820866
0.30455326460481097,1.356912,0.3154532967032967,1.364734
0.3142611683848797,1.3561558,0.4199862637362637,1.3459615
0.3142611683848797,1.3607304,0.3162774725274725,1.3610117
0.3095360824742268,1.3568392,0.3190934065934066,1.3578389
0.33977663230240546,1.3253055,0.41964285714285715,1.2436806
0.3512886597938144,1.3154933,0.31730769230769235,1.373702
0.3458762886597938,1.3255935,0.3949862637362638,1.2602586
0.38926116838487973,1.270915,0.4133241758241758,1.2380084
0.3616838487972509,1.3130255,0.3145604395604396,1.3590658
0.3208762886597938,1.3513365,0.32438186813186815,1.347135
0.32319587628865976,1.3480701,0.2939560439560439,1.3642714
0.3299828178694158,1.3296345,0.29189560439560436,1.3007578
0.3573024054982818,1.2889303,0.3923763736263736,1.2552321
0.4088487972508591,1.2243464,0.414217032967033,1.2096804
0.3939003436426117,1.2469424,0.41854395604395606,1.2304039
0.39072164948453614,1.2667646,0.3175824175824175,1.3611807
0.39793814432989694,1.2699193,0.413804945054945,1.2151221
0.4164948453608247,1.2152642,0.41188186813186806,1.1817673
0.4126288659793814,1.2255205,0.41016483516483515,1.2271577
0.40025773195876285,1.2513137,0.4245192307692308,1.2370193
0.4078178694158075,1.2315704,0.4293956043956045,1.2143048
0.4184707903780069,1.229433,0.41771978021978023,1.2143774
0.4195017182130584,1.1983644,0.4449862637362639,1.1774417
0.4148625429553265,1.2012008,0.4248626373626374,1.2427841
0.41632302405498284,1.2035941,0.43804945054945055,1.2036275
0.40524054982817864,1.2169538,0.4273351648351648,1.2032359
0.40584192439862543,1.2436513,0.40473901098901105,1.2565831
0.4028350515463917,1.2349219,0.41291208791208794,1.2407733
0.4211340206185567,1.2004371,0.4026098901098901,1.1869166
0.420618556701031,1.2143373,0.4290521978021978,1.1956781
0.42551546391752576,1.1937025,0.42451923076923076,1.180843
0.43410652920962195,1.1958492,0.4208791208791208,1.1820593
0.42998281786941583,1.1970841,0.4133928571428572,1.2446207
0.41323024054982815,1.1979234,0.39773351648351646,1.1783607
0.42800687285223366,1.1819179,0.41318681318681316,1.2205594
0.4280927835051547,1.188963,0.4302884615384615,1.1847934
0.44364261168384883,1.1758013,0.432760989010989,1.1865005
0.44046391752577313,1.1772401,0.4366071428571428,1.1892372
0.4385738831615121,1.193569,0.3837912087912088,1.2139188
0.41718213058419246,1.2083912,0.4285714285714285,1.1846584
0.43170103092783507,1.1866784,0.41998626373626374,1.1709472
0.4060996563573882,1.2369984,0.40885989010989016,1.2223523
0.43049828178694166,1.2224431,0.31490384615384615,1.243302
0.42233676975945017,1.2192342,0.4348214285714286,1.2031101
0.4483676975945018,1.1859049,0.43708791208791203,1.1826607
0.4449312714776632,1.1801335,0.4191620879120879,1.1834444
0.42156357388316157,1.2024149,0.42706043956043954,1.1803144
0.4325601374570447,1.193006,0.42712912087912086,1.1732668
0.4256013745704467,1.1961344,0.43056318681318684,1.1967331
0.4231099656357388,1.1966251,0.4450549450549451,1.178895
0.4349656357388316,1.201538,0.4352335164835165,1.203173
0.42766323024054975,1.1964114,0.4355082417582418,1.1959572
0.42207903780068734,1.2058449,0.4199175824175825,1.2111323
0.4390034364261169,1.1893634,0.4355082417582418,1.1673111
0.4300687285223368,1.1861789,0.4258241758241758,1.2016156
0.4225085910652922,1.2005181,0.3881868131868132,1.2680296
0.3940721649484536,1.2405148,0.40343406593406594,1.2423943
0.39441580756013744,1.2607363,0.29539835164835165,1.3588238
0.3711340206185566,1.2800788,0.3403846153846154,1.2876093
0.39570446735395187,1.2419081,0.4072115384615384,1.1954415
0.4040378006872852,1.2206669,0.40254120879120875,1.2495257
