val_Gender_acc,val_SER_acc,train_acc_GENDER,train_acc_SER,train_loss,val_loss,ua_train,ua_eval
0.4892857142857144,0.3082417582417582,0.47611683848797254,0.2960481099656357,1.3690052,1.366534,0.24217902103012917,0.24217902103012917
0.48983516483516487,0.3092032967032967,0.477233676975945,0.3058419243986254,1.3652275,1.3640575,0.2520705590877209,0.2520705590877209
0.48695054945054944,0.30920329670329666,0.47654639175257735,0.3085051546391752,1.365137,1.3637861,0.25,0.25
0.4898351648351648,0.30776098901098903,0.4774054982817869,0.30042955326460485,1.3644843,1.3650726,0.24519145949151397,0.24519145949151397
0.4874313186813186,0.30776098901098903,0.4770618556701032,0.3089347079037801,1.3642544,1.3644444,0.2503238341968912,0.2503238341968912
0.48598901098901104,0.3082417582417582,0.47689003436426114,0.30300687285223366,1.3644763,1.3658837,0.24707613179788515,0.24707613179788515
0.48839285714285713,0.29210164835164837,0.477061855670103,0.3025773195876289,1.3644528,1.3668789,0.2461899795258638,0.2461899795258638
0.49024725274725284,0.31112637362637363,0.47723367697594504,0.3036082474226804,1.364018,1.3665346,0.24773615572271845,0.24773615572271845
0.4892857142857143,0.3067994505494505,0.47671821305841927,0.30927835051546393,1.364532,1.3687971,0.2503238341968912,0.2503238341968912
0.4875,0.30920329670329677,0.47723367697594504,0.30970790378006874,1.3638122,1.3643438,0.2506476683937824,0.2506476683937824
0.48976648351648355,0.30728021978021974,0.4774054982817869,0.30970790378006874,1.3636377,1.3728987,0.2509715025906736,0.2509715025906736
0.48887362637362636,0.309684065934066,0.47663230240549836,0.30910652920962195,1.3641031,1.3637903,0.2503238341968912,0.2503238341968912
0.4892857142857143,0.31064560439560435,0.4769759450171821,0.30395189003436424,1.36419,1.3643845,0.24767451297126036,0.24767451297126036
0.4883928571428572,0.3101648351648351,0.477319587628866,0.30979381443298964,1.3640032,1.364833,0.2503238341968912,0.2503238341968912
0.4883928571428572,0.30879120879120875,0.4776632302405498,0.309020618556701,1.3638366,1.3722165,0.2506476683937824,0.2506476683937824
0.4879120879120879,0.3092032967032967,0.4774054982817869,0.30876288659793816,1.3641455,1.364641,0.2503238341968912,0.2503238341968912
0.4883928571428572,0.3083104395604396,0.47714776632302414,0.3096219931271477,1.363772,1.3729218,0.2506476683937824,0.2506476683937824
0.4893543956043956,0.3087225274725275,0.47671821305841927,0.30927835051546393,1.3642852,1.3634624,0.2503238341968912,0.2503238341968912
0.485989010989011,0.31016483516483523,0.47723367697594504,0.30927835051546393,1.3644311,1.3641571,0.2503238341968912,0.2503238341968912
0.48887362637362636,0.3087225274725275,0.4767182130584193,0.3089347079037801,1.3641614,1.3636302,0.2503238341968912,0.2503238341968912
0.48928571428571427,0.3091346153846154,0.47654639175257724,0.31013745704467355,1.3633175,1.3633738,0.2511898432020273,0.2511898432020273
0.48928571428571427,0.3092032967032967,0.47654639175257724,0.309106529209622,1.3640952,1.364131,0.2505421748082449,0.2505421748082449
0.48832417582417575,0.30728021978021974,0.477147766323024,0.3086769759450172,1.364145,1.3650967,0.2503238341968912,0.2503238341968912
0.4901785714285714,0.307760989010989,0.4764604810996564,0.3088487972508591,1.3640792,1.3744271,0.2503238341968912,0.2503238341968912
0.4896978021978023,0.3106456043956044,0.47689003436426114,0.30893470790378,1.3641812,1.3661582,0.2503238341968912,0.2503238341968912
0.48598901098901104,0.30734890109890106,0.47792096219931274,0.3096219931271478,1.3635521,1.3644658,0.2506476683937824,0.2506476683937824
0.48976648351648355,0.3086538461538461,0.47714776632302397,0.30927835051546393,1.364445,1.366114,0.25021834061135373,0.25021834061135373
0.4897664835164836,0.3087225274725275,0.47671821305841927,0.3089347079037801,1.3643671,1.3643606,0.2503238341968912,0.2503238341968912
0.4921016483516484,0.31298076923076923,0.4774054982817869,0.30541237113402064,1.3638738,1.363077,0.24797233321938303,0.24797233321938303
0.48914835164835174,0.30927197802197803,0.47714776632302397,0.30859106529209623,1.3641553,1.3725827,0.2503238341968912,0.2503238341968912
0.4901785714285714,0.30734890109890106,0.4768041237113403,0.3095360824742268,1.3639109,1.3732926,0.2505421748082449,0.2505421748082449
0.48880494505494504,0.3083104395604396,0.4768900343642611,0.30919243986254297,1.3640637,1.3639761,0.2503238341968912,0.2503238341968912
0.48969780219780207,0.30968406593406594,0.4770618556701032,0.3093642611683849,1.3638812,1.363373,0.2505421748082449,0.2505421748082449
