val_Gender_acc,val_SER_acc,train_acc_GENDER,train_acc_SER,train_loss,val_loss,ua_train,ua_eval
0.4896978021978023,0.30789835164835166,0.4768041237113401,0.30326460481099654,1.3710742,1.3891214,0.2520693056557881,0.2520693056557881
0.48887362637362636,0.30693681318681326,0.47654639175257735,0.311340206185567,1.3695816,1.3891561,0.2581701553910416,0.2581701553910416
0.48887362637362647,0.29684065934065934,0.47680412371134023,0.30841924398625425,1.371875,1.364539,0.25355278212060284,0.25355278212060284
0.4896978021978023,0.3096153846153847,0.477147766323024,0.3117697594501718,1.3671037,1.3830701,0.26215100741592906,0.26215100741592906
0.4926510989010989,0.2956730769230769,0.48737113402061855,0.2853951890034364,1.4163858,1.4082509,0.24450062718144475,0.24450062718144475
0.4874313186813186,0.2923076923076923,0.4761168384879725,0.2939003436426117,1.4024545,1.399901,0.25309351795676643,0.25309351795676643
0.4897664835164835,0.29134615384615387,0.4764604810996564,0.2925257731958763,1.3946899,1.3792346,0.25226631330463817,0.25226631330463817
0.4893543956043956,0.3085851648351648,0.47637457044673537,0.30386597938144333,1.3802751,1.384259,0.2627240985861513,0.2627240985861513
0.48935439560439564,0.31861263736263734,0.4768900343642611,0.2945876288659794,1.3830343,1.3887825,0.2515153011996297,0.2515153011996297
0.48598901098901104,0.3141483516483517,0.4767182130584193,0.30455326460481097,1.3790826,1.3750226,0.25477067526774727,0.25477067526774727
0.4892857142857143,0.3030219780219781,0.47689003436426114,0.29398625429553266,1.3734545,1.3844873,0.2513041409416696,0.2513041409416696
0.4869505494505494,0.30576923076923085,0.4766323024054982,0.31288659793814433,1.3712245,1.362739,0.2621853703191845,0.2621853703191845
0.4879120879120879,0.3057005494505494,0.47671821305841927,0.3060137457044674,1.3760955,1.3647887,0.25501040056627927,0.25501040056627927
0.48887362637362636,0.3109203296703296,0.4760309278350515,0.30498281786941583,1.3690561,1.3844563,0.2564085272494842,0.2564085272494842
